,site,lat,lon,elv,age,Tmin_pred,gdd_pred,alpha_pred,Tmax_pred,Tmin_sse,gdd_sse,alpha_sse,Tmax_sse
1264,Dry Lake 2,42.038,23.533,1900,156,-5.083134707,2702.674777,0.915340038,15.66378751,0.475831636,89.87344677,0.009911947,0.273605932
1265,Dry Lake 2,42.038,23.533,1900,336,-3.221454761,2585.374888,0.938545599,16.38387997,0.451211954,66.98757672,0.007693014,0.222646389
1266,Dry Lake 2,42.038,23.533,1900,480,-5.045936717,2887.915933,0.86306747,15.59604918,0.656069065,67.70840566,0.010903164,0.33509111
1267,Dry Lake 2,42.038,23.533,1900,588,-1.603997606,3010.72474,0.848144478,18.17979618,0.574330355,72.49184276,0.00932479,0.296754455
1268,Dry Lake 2,42.038,23.533,1900,719,-2.765369679,3111.92821,0.819906271,16.55726405,0.556220174,54.90965445,0.008458735,0.258624033
1269,Dry Lake 2,42.038,23.533,1900,839,-2.319638788,3056.541123,0.84624561,16.32795877,0.57666758,78.18425419,0.008362427,0.303931298
1270,Dry Lake 2,42.038,23.533,1900,935,-1.420445278,3145.823474,0.843824774,16.78713574,0.533752996,78.15788564,0.007954045,0.251636329
1271,Dry Lake 2,42.038,23.533,1900,1079,-1.969046507,3159.497728,0.860087111,16.9994533,0.47390909,77.57278015,0.008116167,0.242650125
1272,Dry Lake 2,42.038,23.533,1900,1247,-1.321393499,3637.898447,0.759512168,18.97421862,0.618046155,69.03098387,0.010065459,0.290124712
1273,Dry Lake 2,42.038,23.533,1900,1295,-1.478482799,3195.871388,0.860714508,18.31780499,0.497432846,96.35061834,0.009399374,0.250199266
1274,Dry Lake 2,42.038,23.533,1900,1343,-1.39755476,3242.76546,0.86146488,17.87206881,0.412846133,93.19269544,0.008820709,0.216601162
1275,Dry Lake 2,42.038,23.533,1900,1391,-1.661059731,2796.755119,0.934480196,16.37772133,0.413582875,98.70524762,0.00877122,0.215628932
1276,Dry Lake 2,42.038,23.533,1900,1415,-1.179230759,3380.553413,0.830595491,19.53484791,0.485971312,97.78906057,0.008858713,0.259410646
1277,Dry Lake 2,42.038,23.533,1900,1463,-3.112253705,2862.901411,0.917454235,16.91878473,0.421448204,98.91942677,0.008512305,0.196813899
1278,Dry Lake 2,42.038,23.533,1900,1511,-2.069709422,2718.869004,0.93142826,16.68541133,0.513783078,84.10459422,0.007552841,0.223927724
1279,Dry Lake 2,42.038,23.533,1900,1559,-3.242846824,2766.259459,0.909859432,17.07167576,0.541626074,76.60158815,0.009219149,0.237889021
1280,Dry Lake 2,42.038,23.533,1900,1607,-4.4486869,2511.080624,0.969720332,15.05441717,0.395998235,95.28826425,0.008409272,0.177961916
1281,Dry Lake 2,42.038,23.533,1900,1655,-2.441937176,2930.390711,0.90111951,16.53851302,0.413905511,76.98837313,0.007598235,0.185560994
1282,Dry Lake 2,42.038,23.533,1900,1703,-2.51139729,2962.676435,0.887018419,17.3756864,0.586841943,74.27634977,0.01236316,0.294240337
1283,Dry Lake 2,42.038,23.533,1900,1751,-3.266209243,2953.265901,0.886382137,16.95889697,0.442728714,82.70166604,0.007835686,0.188156728
1284,Dry Lake 2,42.038,23.533,1900,1799,-3.53530249,2546.677031,0.963008708,15.63580356,0.5365448,93.88362375,0.009000064,0.254060206
1285,Dry Lake 2,42.038,23.533,1900,1847,-2.205012767,2934.995668,0.907378157,16.76718852,0.481849487,88.82113966,0.008044527,0.188560794
1286,Dry Lake 2,42.038,23.533,1900,1895,-4.611033069,2634.314471,0.948717598,16.38508555,0.475115711,93.23432573,0.008323263,0.207380054
1287,Dry Lake 2,42.038,23.533,1900,1943,-6.937440061,2116.922119,1.032361323,14.9611075,0.670832237,108.2432376,0.008692981,0.243413344
1288,Dry Lake 2,42.038,23.533,1900,1990,-4.286832227,2630.429323,0.95021661,16.34389466,0.795220282,101.398606,0.00936346,0.27594079
1289,Dry Lake 2,42.038,23.533,1900,2038,-4.887196055,2630.504341,0.942918575,16.17589233,0.542686034,90.74982682,0.009246237,0.258010149
1290,Dry Lake 2,42.038,23.533,1900,2062,-6.894471618,2367.759933,0.982726438,15.30462232,0.515029981,105.9809741,0.009134252,0.232471127
1291,Dry Lake 2,42.038,23.533,1900,2086,-3.806002648,2780.834223,0.922200259,16.33972927,0.466448978,85.66581153,0.008559617,0.218483444
1292,Dry Lake 2,42.038,23.533,1900,2110,-4.003234024,2612.353858,0.948646603,16.21260964,0.800747805,99.87805727,0.009917837,0.304921634
1293,Dry Lake 2,42.038,23.533,1900,2134,-5.288037048,2739.080719,0.900038591,16.28693352,0.469767087,77.83202735,0.009469783,0.26451192
1294,Dry Lake 2,42.038,23.533,1900,2158,-3.586713086,2742.267756,0.935225159,16.40136307,0.649280085,103.3797735,0.00939011,0.25992394
1295,Dry Lake 2,42.038,23.533,1900,2206,-3.436268737,2718.012885,0.935918149,16.15206078,0.465503432,84.21778973,0.007838455,0.19592274
1296,Dry Lake 2,42.038,23.533,1900,2230,-5.931289272,2642.890059,0.921537542,15.60335196,0.54003564,79.92104665,0.010837117,0.291836126
1297,Dry Lake 2,42.038,23.533,1900,2278,-5.016299174,2563.57473,0.952069826,15.84213052,0.488886905,86.58758393,0.008632672,0.227747803
1298,Dry Lake 2,42.038,23.533,1900,2434,-3.844345504,2663.064422,0.936587644,16.23810751,0.416999716,69.05445673,0.006893519,0.182061271
1299,Dry Lake 2,42.038,23.533,1900,2470,-6.659665412,2679.682396,0.904329643,15.86932285,0.518067627,63.5153319,0.009032846,0.261038376
1300,Dry Lake 2,42.038,23.533,1900,2494,-5.58298268,2566.324556,0.939255895,15.96933963,0.457871169,78.69263062,0.008830932,0.243145249
1301,Dry Lake 2,42.038,23.533,1900,2542,-2.427459205,2854.530234,0.914178632,17.33877514,0.768146831,96.35770362,0.008383391,0.254887407
1302,Dry Lake 2,42.038,23.533,1900,2590,-1.811541315,2937.383891,0.904690404,17.62043252,0.758585559,90.82192647,0.007824722,0.254433907
1303,Dry Lake 2,42.038,23.533,1900,2614,-6.394875394,2762.995085,0.887887067,16.30645106,0.447777409,68.54367572,0.009448323,0.254992339
1304,Dry Lake 2,42.038,23.533,1900,2638,-5.051582834,2598.810087,0.946658575,16.61984912,0.55453911,90.48044291,0.008101154,0.239176254
1305,Dry Lake 2,42.038,23.533,1900,2686,-4.751248877,2754.070991,0.919816906,16.95556534,0.614155979,82.49896766,0.007650624,0.222896967
1306,Dry Lake 2,42.038,23.533,1900,2734,-6.876987924,2635.419027,0.922173935,16.11915964,0.429335665,79.80574288,0.008781601,0.234219439
1307,Dry Lake 2,42.038,23.533,1900,2782,-5.47835895,2555.223125,0.957326413,16.25746821,0.54981611,82.98794662,0.008222117,0.205257702
1308,Dry Lake 2,42.038,23.533,1900,2806,-5.193856855,2750.078708,0.896024384,16.38722338,0.670276885,73.50965524,0.008836446,0.25939618
1309,Dry Lake 2,42.038,23.533,1900,2830,-3.681285436,2759.412174,0.929050488,17.34164402,0.666155931,83.60779159,0.007592,0.219785637
1310,Dry Lake 2,42.038,23.533,1900,2878,-4.098276134,2772.980414,0.897440798,16.36454206,0.663934819,73.00662404,0.007887473,0.249463337
1311,Dry Lake 2,42.038,23.533,1900,2926,-5.337673636,2530.592118,0.949915987,16.13475304,0.491575825,82.43414153,0.009050927,0.258534836
1312,Dry Lake 2,42.038,23.533,1900,2974,-4.248947518,2690.4248,0.92101184,16.59010404,0.573933751,79.39532074,0.007862129,0.226275909
1313,Dry Lake 2,42.038,23.533,1900,3022,-4.90407669,2618.286027,0.943050827,16.19338614,0.55692694,87.6050022,0.008269955,0.222586374
1314,Dry Lake 2,42.038,23.533,1900,3070,-4.530314664,2571.909451,0.953617319,16.14526002,0.517569361,91.52375513,0.008784959,0.253118525
1315,Dry Lake 2,42.038,23.533,1900,3118,-6.430598692,2390.605114,0.976225678,15.61841802,0.531441855,91.14455911,0.00895604,0.253222793
1316,Dry Lake 2,42.038,23.533,1900,3154,-5.191255013,2534.165327,0.9593261,16.43643606,0.504162531,99.43057358,0.008568851,0.236133817
1317,Dry Lake 2,42.038,23.533,1900,3190,-5.567745469,2551.576752,0.949736851,16.07175154,0.512773869,91.96903207,0.009455857,0.278443226
1318,Dry Lake 2,42.038,23.533,1900,3238,-7.085699035,2014.947048,1.049707056,14.98592465,0.823685069,110.9294961,0.009454466,0.309639838
1319,Dry Lake 2,42.038,23.533,1900,3309,-5.0994679,2536.779741,0.961497814,16.02180429,0.579651259,97.91906739,0.009093186,0.271743631
1320,Dry Lake 2,42.038,23.533,1900,3345,-4.70223652,2602.906214,0.932749357,16.21757515,0.471278602,76.69359182,0.00778184,0.211605879
1321,Dry Lake 2,42.038,23.533,1900,3405,-5.219497207,2539.000708,0.956245329,15.69545405,0.441831712,87.13265472,0.00865777,0.233768111
1322,Dry Lake 2,42.038,23.533,1900,3465,-5.621505798,2544.619496,0.945693119,16.02381184,0.67517935,89.80271948,0.009643734,0.296211444
1323,Dry Lake 2,42.038,23.533,1900,3501,-6.77012371,2534.990051,0.940209539,15.95175976,0.564022273,94.74176869,0.010094302,0.306249731
1324,Dry Lake 2,42.038,23.533,1900,3549,-7.293212882,2425.746826,0.961513051,15.53640415,0.556004901,87.4915165,0.010469421,0.320110524
1325,Dry Lake 2,42.038,23.533,1900,3597,-6.652169932,2469.166125,0.953241475,15.76734148,0.456331429,85.9343081,0.008721021,0.234886904
1326,Dry Lake 2,42.038,23.533,1900,3645,-6.80685659,2470.20957,0.951854032,15.41827008,0.4774777,75.06855842,0.00957531,0.265022406
1327,Dry Lake 2,42.038,23.533,1900,3693,-6.275213314,2527.926511,0.939245679,14.75249939,0.573540949,76.2488691,0.011567995,0.335779452
1328,Dry Lake 2,42.038,23.533,1900,3741,-7.456071936,2502.14374,0.935678588,14.73415805,0.574264989,72.98995738,0.011252754,0.319118267
1329,Dry Lake 2,42.038,23.533,1900,3789,-5.432597088,2702.603604,0.914559078,15.67132744,0.580372419,70.55594443,0.009997218,0.295533168
1330,Dry Lake 2,42.038,23.533,1900,3837,-3.792524634,3211.985972,0.813225,17.41859059,0.469733573,57.14672083,0.00893661,0.275657541
1331,Dry Lake 2,42.038,23.533,1900,3885,-3.63426236,3290.165438,0.783265582,17.29521845,0.509994015,58.32254636,0.009683681,0.286114744
1332,Dry Lake 2,42.038,23.533,1900,3957,-2.974354986,3232.611221,0.806642478,17.23406023,0.463009465,55.81037122,0.009367202,0.269523474
1333,Dry Lake 2,42.038,23.533,1900,4077,-2.67700674,3305.846444,0.792654709,17.41660851,0.49203983,56.68616767,0.008907956,0.264781948
1334,Dry Lake 2,42.038,23.533,1900,4197,-4.58122364,2977.351264,0.828339146,16.67870049,0.548185846,56.49174391,0.010201558,0.296999931
1335,Dry Lake 2,42.038,23.533,1900,4317,-3.258281227,3333.404325,0.793133221,17.39668577,0.550639722,62.72578929,0.009916573,0.291511475
1336,Dry Lake 2,42.038,23.533,1900,4437,-4.811473865,3179.173595,0.793703839,17.44271704,0.584448717,58.07306534,0.009989244,0.293669316
1337,Dry Lake 2,42.038,23.533,1900,4556,-4.191232379,3296.373141,0.792210801,17.55479466,0.545445707,60.20601364,0.009903284,0.295502239
1338,Dry Lake 2,42.038,23.533,1900,4676,-5.539828297,3114.398204,0.804449141,17.06565936,0.577669267,56.45336058,0.010227476,0.295605064
1339,Dry Lake 2,42.038,23.533,1900,4796,-4.665076084,3178.188913,0.81310519,16.70244477,0.608107508,67.24829954,0.010586282,0.285474871
1340,Dry Lake 2,42.038,23.533,1900,4916,-5.802399072,3078.994626,0.815551286,16.61117253,0.57747164,57.21901337,0.010008242,0.280193156
1341,Dry Lake 2,42.038,23.533,1900,5156,-5.321505822,3048.741903,0.821847152,16.80097279,0.541232974,51.79644018,0.009486742,0.283944302
1342,Dry Lake 2,42.038,23.533,1900,5276,-5.470459717,3040.507967,0.832170147,16.64055255,0.583814069,56.33515773,0.010527131,0.30190284
1343,Dry Lake 2,42.038,23.533,1900,5396,-5.414165842,3115.254879,0.819843414,16.87994989,0.682165395,58.7418682,0.010148407,0.322469232
1344,Dry Lake 2,42.038,23.533,1900,5516,-5.509950463,2988.094225,0.839098448,16.51517018,0.597837962,52.8526293,0.009866501,0.28395326
1345,Dry Lake 2,42.038,23.533,1900,5636,-6.329668686,3026.747119,0.821441298,16.86295165,0.659169819,55.23713349,0.010392411,0.328872599
1346,Dry Lake 2,42.038,23.533,1900,5756,-5.798716369,2942.348857,0.844439204,16.19203375,0.56819479,54.46581069,0.009901164,0.308363451
1347,Dry Lake 2,42.038,23.533,1900,5875,-6.871761184,2757.692572,0.853195577,15.43183756,0.615453126,50.85994945,0.009439998,0.283877135
1348,Dry Lake 2,42.038,23.533,1900,5995,-5.563578806,2917.936648,0.829141137,16.77192806,0.636384571,51.19948583,0.00969977,0.292975282
1349,Dry Lake 2,42.038,23.533,1900,6115,-6.001819998,2871.067892,0.846614275,16.03579104,0.561989628,48.26395108,0.009005623,0.260131633
1350,Dry Lake 2,42.038,23.533,1900,6235,-4.147963686,3164.299318,0.807018816,17.09741903,0.572166285,51.27882627,0.009624274,0.288285767
1351,Dry Lake 2,42.038,23.533,1900,6355,-4.754531217,3024.644858,0.818795783,17.1089696,0.629373211,53.24911933,0.009906268,0.289212346
1352,Dry Lake 2,42.038,23.533,1900,6475,-3.962626448,3186.332502,0.807335909,17.79545216,0.567572557,49.91530262,0.008942576,0.286818355
1353,Dry Lake 2,42.038,23.533,1900,6671,-4.130638263,3211.292931,0.809295975,17.48389221,0.59389526,51.61542444,0.008866514,0.266111057
1354,Dry Lake 2,42.038,23.533,1900,6868,-5.069638898,3043.496439,0.823571301,16.42190996,0.566025134,51.67409889,0.009787437,0.281527544
1355,Dry Lake 2,42.038,23.533,1900,7064,-5.211723843,2854.953684,0.836452906,16.33924549,0.509338363,48.34342677,0.008848847,0.26184011
1356,Dry Lake 2,42.038,23.533,1900,7261,-6.130790069,2760.645524,0.852262103,15.46150876,0.517500234,51.25774276,0.009381445,0.273238176
1357,Dry Lake 2,42.038,23.533,1900,7457,-6.147705559,2623.933876,0.869696491,15.71055415,0.551928943,54.47644379,0.010551996,0.272256036
1358,Dry Lake 2,42.038,23.533,1900,7654,-4.063661454,2742.234448,0.864529591,16.57595742,0.585067232,52.84969324,0.009695951,0.216614165
1359,Dry Lake 2,42.038,23.533,1900,7850,-4.458108132,2799.821985,0.836713537,17.07807869,0.531800519,56.10237289,0.009961709,0.269606136
1360,Dry Lake 2,42.038,23.533,1900,8046,-4.424336283,2748.282273,0.866219755,16.49216973,0.624219171,53.06150581,0.009326027,0.242825699
1361,Dry Lake 2,42.038,23.533,1900,8243,-4.610638605,2720.240005,0.859626172,16.58805515,0.60217602,55.06372601,0.009675421,0.244034969
1362,Dry Lake 2,42.038,23.533,1900,8439,-3.347612926,3015.559263,0.8520763,17.43848567,0.708028526,56.92377188,0.009529699,0.253824774
1363,Dry Lake 2,42.038,23.533,1900,8636,-4.717691124,2871.380177,0.836649301,17.03756628,0.624616402,56.33451151,0.00988657,0.237552025
1364,Halos I,39.1667,22.833,0,1711,5.986526794,6397.007358,0.324223223,27.15736216,1.336604338,123.404605,0.018169184,0.335600605
1365,Halos I,39.1667,22.833,0,2138,6.29645198,6463.444296,0.309835154,27.26656115,1.38517169,128.5042691,0.019651831,0.332687754
1366,Halos I,39.1667,22.833,0,2478,6.11933774,6524.597772,0.29172115,27.64942657,1.296973871,114.1606683,0.017864615,0.314377423
1367,Halos I,39.1667,22.833,0,3158,5.77767913,6172.586249,0.367902105,26.34808824,1.154150026,113.5335598,0.018226631,0.328324697
1368,Halos I,39.1667,22.833,0,3837,1.726058429,5096.401843,0.518293181,22.35863531,0.909514897,125.0817732,0.015847506,0.407131605
1369,Halos I,39.1667,22.833,0,3989,1.818969096,4580.305764,0.647971132,21.06212937,0.903348354,121.4751258,0.021211553,0.313327945
1370,Halos I,39.1667,22.833,0,4444,3.314176732,4699.887627,0.624512195,21.28187134,0.568925676,69.84268311,0.011870313,0.238538658
1371,Halos I,39.1667,22.833,0,4671,4.976366673,4872.552453,0.604980686,21.84357121,0.649329492,86.57673974,0.012294793,0.271210759
1372,Halos I,39.1667,22.833,0,5050,3.706253423,4832.016793,0.592190605,22.21792356,0.659078139,90.66798804,0.015650408,0.273191353
1373,Halos I,39.1667,22.833,0,5202,4.188514688,4951.918829,0.587845717,22.4255968,0.705755968,112.1202269,0.017216709,0.480959381
1374,Halos I,39.1667,22.833,0,5353,4.538864285,4948.371764,0.589836996,22.56933889,0.676597528,85.59569708,0.015381201,0.257953239
1375,Halos I,39.1667,22.833,0,5580,4.266397838,4980.559779,0.573862578,22.83109542,0.753809728,106.7435985,0.017516406,0.28855743
1376,Halos I,39.1667,22.833,0,5807,3.620085146,4872.832112,0.605059903,22.38413582,0.766093151,101.133513,0.017660036,0.279712826
1377,Halos I,39.1667,22.833,0,6034,3.896926408,4375.122597,0.70401152,19.60926317,1.710697868,209.3524567,0.020276955,0.62428616
1378,Halos I,39.1667,22.833,0,6261,3.9618485,4776.786745,0.607986273,22.1547901,0.675805777,93.31328578,0.018340808,0.265935601
1379,Halos I,39.1667,22.833,0,6488,3.45654267,4857.055008,0.628656495,22.5267355,0.6619859,84.42622971,0.015395147,0.228127729
1380,Halos I,39.1667,22.833,0,6693,3.138131668,4801.509287,0.619398306,22.37569493,0.728819196,82.96184562,0.016871405,0.22261897
1381,Halos I,39.1667,22.833,0,6898,3.860952955,4947.452876,0.596632065,22.69717012,0.584212539,74.61418983,0.014813517,0.207698666
1382,Halos I,39.1667,22.833,0,7103,3.875180904,4864.345389,0.615376714,22.32481097,0.649035392,83.98036983,0.015200125,0.233330425
1383,Halos I,39.1667,22.833,0,7308,3.370220278,4852.525771,0.606329733,22.46374672,0.555168357,74.30993871,0.014310169,0.219681231
1384,Halos I,39.1667,22.833,0,7514,3.207253461,4834.405586,0.609919774,22.51795799,0.635217699,75.57658376,0.015599063,0.221516929
1385,Halos I,39.1667,22.833,0,7720,4.37691931,5060.135957,0.589318353,23.18755206,0.724974942,88.28464097,0.015242905,0.268961177
1386,Halos I,39.1667,22.833,0,7927,3.171410899,4784.58574,0.644628342,22.01088803,0.736785462,87.6733982,0.015397551,0.258578402
1387,Halos I,39.1667,22.833,0,8133,0.780919993,4140.354136,0.774160631,20.17929407,0.791043408,98.35498698,0.016168568,0.35063809
1388,Halos I,39.1667,22.833,0,8340,3.936183826,4973.956359,0.601434373,22.75653681,0.671468916,86.8130822,0.016426647,0.230573185
1389,Halos I,39.1667,22.833,0,8596,3.717584363,4916.805489,0.632427812,22.496988,0.866636072,100.5098482,0.017757419,0.285706908
1390,Halos I,39.1667,22.833,0,8743,3.39902332,4909.983893,0.622787217,22.97247559,0.87035829,89.71152486,0.018291416,0.256230317
1391,Halos I,39.1667,22.833,0,8949,3.64170295,4908.109079,0.603356053,22.51497751,0.69166415,78.74327865,0.016055393,0.2206569
1392,Halos I,39.1667,22.833,0,9136,3.15526065,4211.906273,0.696958529,19.40091176,0.660704397,71.82230656,0.010901063,0.296375701
1393,Halos I,39.1667,22.833,0,9332,2.965431598,3789.351433,0.718687384,17.25645757,1.133428857,101.2454914,0.011361195,0.495231039
1394,Halos I,39.1667,22.833,0,9529,5.185096556,4546.035011,0.661943002,20.5426778,0.907655329,88.44824038,0.011876786,0.33058367
1395,Halos I,39.1667,22.833,0,9725,3.571332008,4086.025835,0.713372981,18.42011605,0.802026355,84.84318263,0.010940477,0.378058022
1396,Lake Lerna,37.58083,22.73,0,0,7.183179287,4663.732001,0.608797252,20.10808643,0.755405302,112.0941298,0.012908439,0.47732039
1397,Lake Lerna,37.58083,22.73,0,144,4.634852582,4008.188901,0.731350306,17.08033575,1.452398686,188.127598,0.019786095,0.611045512
1398,Lake Lerna,37.58083,22.73,0,307,4.506650761,3999.220182,0.756627022,17.12325063,1.488701812,197.1850874,0.020437998,0.633611188
1399,Lake Lerna,37.58083,22.73,0,439,3.194874194,3716.561851,0.788138052,16.08831301,1.48833646,192.8551876,0.020082975,0.629192069
1400,Lake Lerna,37.58083,22.73,0,546,3.472686468,4152.052759,0.687088941,17.80471685,1.099842791,146.5382539,0.015824113,0.479305298
1401,Lake Lerna,37.58083,22.73,0,911,2.819582973,3772.469728,0.786341773,16.20828026,1.473083207,194.2150078,0.020092279,0.623746327
1402,Lake Lerna,37.58083,22.73,0,1071,2.680989762,3791.759111,0.763262618,16.27105386,1.473369136,193.6983396,0.020459861,0.622530139
1403,Lake Lerna,37.58083,22.73,0,1309,4.822257959,4370.764374,0.662344097,18.69478388,1.015983075,139.1358299,0.015591467,0.45677978
1404,Lake Lerna,37.58083,22.73,0,1478,4.966114925,4461.853376,0.660587483,19.16959773,0.876313304,128.4651288,0.014076625,0.406901314
1405,Lake Lerna,37.58083,22.73,0,1562,4.655653899,4357.537123,0.661562416,18.79997433,0.850401999,127.1287016,0.013989103,0.403418429
1406,Lake Lerna,37.58083,22.73,0,1744,4.936810634,4518.865193,0.666324366,19.35140001,0.944271535,124.906006,0.014850707,0.419885868
1407,Lake Lerna,37.58083,22.73,0,1910,5.629280517,4468.96215,0.699273262,19.08656993,1.279683229,167.3886026,0.017836857,0.549466535
1408,Lake Lerna,37.58083,22.73,0,2098,6.165007844,4688.167607,0.647523284,19.81077356,1.38578461,188.3461938,0.019711967,0.57139285
1409,Lake Lerna,37.58083,22.73,0,2220,6.720332379,4997.213918,0.618923294,21.10622448,1.089040216,149.746386,0.017287326,0.496234504
1410,Lake Lerna,37.58083,22.73,0,2360,6.786104938,4929.067576,0.63817943,20.67097075,1.130865401,154.8142472,0.017932033,0.563808003
1411,Lake Lerna,37.58083,22.73,0,2533,6.753703374,5697.177489,0.509366098,22.93871132,1.271521777,181.8792042,0.023358427,0.505106657
1412,Lake Lerna,37.58083,22.73,0,2703,4.687963657,4377.470709,0.695093393,18.78011504,1.210621212,157.7514619,0.016920316,0.510278449
